cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,applied_filters
1619326,1002550001,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,34702200,N Y C HOUSING AUTHORI,721,1963,5,45 Pike Street,Has Subsidies
1619326,1002550001,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,34702200,N Y C HOUSING AUTHORI,721,1963,5,45 Pike Street,Has Subsidies
1619328,1002560001,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,21109950,NYC CITY HSG AUTRHORI,610,1954,6,300 Cherry Street,Has Subsidies
1619330,1002560014,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,9786150,NYC CITY HSG AUTRHORI,150,1965,1,272 Cherry Street,Has Subsidies
1619331,1002580001,36061000201,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,17341650,NYC CITY HSG AUTRHORI,492,1955,4,318 Cherry Street,Has Subsidies
1619333,1002590001,36061000202,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,2933100,GOUVENEUR GARDENS HSG,124,1964,1,604 Water Street,Has Subsidies
1619337,1002590071,36061000202,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,12019950,GOUVERNEUR GARDEN HOU,145,1964,1,35 Montgomery Street,Has Subsidies
1619338,1002600001,36061000202,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,20326500,NYC CITY HSG AUTRHORI,813,1940,10,636 Water Street,Has Subsidies
1619340,1002600075,36061000202,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,22781250,NYC HOUSING AUTHORITY,474,1940,8,668 Water Street,Has Subsidies
1619343,1002630001,36061000202,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,14553450,NYC HOUSING AUTHORITY,236,1940,4,14 Jackson Street,Has Subsidies
1619346,1002670001,36061000202,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,5873850,GOUVENEUR GARDENS HSG,141,1964,2,305 Madison Street,Has Subsidies
1619349,1002670024,36061000202,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,5794650,NYC HOUSING AUTHORITY,200,1940,2,345 Madison Street,Has Subsidies
1619384,1002730017,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,510300,CHINATOWN PRESERVATIO,24,1910,1,191 Madison Street,Has Subsidies
1619384,1002730017,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,510300,CHINATOWN PRESERVATIO,24,1910,1,191 Madison Street,Has Subsidies
1619398,1002737502,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,964805,,10,2005,1,30 Rutgers Street,Has Subsidies
1619416,1002747503,36061000800,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,1828798,,16,2004,1,44 Market Street,Has Subsidies
1619475,1002767502,36061000800,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,1103849,THE EXCEL CONDOMINIUM,10,2004,1,11 Monroe Street,Has Subsidies
1619476,1002767503,36061000800,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,5176354,31 MONROE REALTY LLC,28,2010,1,31 Monroe Street,Has Subsidies
1619479,1002770004,36061000800,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,1,384750,ASIAN-AMERICAN HOUSIN,20,1900,1,81 Madison Street,Has Subsidies
1619503,1002770043,36061000800,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,573300,CHINATOWN PRESERVATIO,16,1900,1,30 Henry Street,Has Subsidies
1619504,1002770044,36061000800,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,576000,CHINATOWN PRESERVATIO,20,1900,1,28 Henry Street,Has Subsidies
1619504,1002770044,36061000800,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,576000,CHINATOWN PRESERVATIO,20,1900,1,28 Henry Street,Has Subsidies
1619576,1002800030,36061000800,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,529965,YEE SHAN BENEVOLENT S,6,1910,1,61 East Broadway,Has Subsidies
1619718,1002830065,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,984600,148 E BROADWAY ASSOCI,8,2004,1,148 East Broadway,Has Subsidies
1619741,1002837503,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,4513946,,23,2008,1,136 East Broadway,Has Subsidies
1619748,1002840019,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,3177426,WAI SUN REALTY LLC,20,2007,1,183 East Broadway,Has Subsidies
1619778,1002857501,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,5466600,,50,1967,1,179 Henry Street,Has Subsidies
1619778,1002857501,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,5466600,,50,1967,1,179 Henry Street,Has Subsidies
1619778,1002857501,36061000600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,5466600,,50,1967,1,179 Henry Street,Has Subsidies
1619784,1002860006,36061000201,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,1,331650,219 HENRY STREET HOUS,20,1900,1,219 Henry Street,Has Subsidies
1619784,1002860006,36061000201,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,1,331650,219 HENRY STREET HOUS,20,1900,1,219 Henry Street,Has Subsidies
1619839,1002890001,36061002900,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,23172300,NYC HOUSING DEVELOPME,,1978,1,1 Bowery,Has Subsidies
1619880,1002937501,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,1168651,18 CONSTRUCTION LLC,10,2007,1,18 Eldridge Street,Has Subsidies
1619924,1002980015,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,1368000,CHINATOWN PRESERVATIO,38,1900,1,58 Hester Street,Has Subsidies
1619924,1002980015,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,1368000,CHINATOWN PRESERVATIO,38,1900,1,58 Hester Street,Has Subsidies
1619924,1002980015,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,1368000,CHINATOWN PRESERVATIO,38,1900,1,58 Hester Street,Has Subsidies
1619938,1002987503,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,2093849,,23,1901,1,21 Ludlow Street,Has Subsidies
1619939,1002987504,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,1505271,,9,1979,1,30 Orchard Street,Has Subsidies
1620030,1003040021,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,891900,TONG FAT REALTY CORP,24,1910,1,249 Grand Street,Has Subsidies
1620074,1003070001,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,11501100,NYC HOUSING AUTHORITY,104,1973,2,45 Allen Street,Has Subsidies
1620075,1003070011,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,288288,BEST CHOW REALTY INC.,8,1920,2,84 Eldridge Street,Has Subsidies
1620098,1003080028,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,1124550,"81-85 HESTER REALTY,",15,1900,1,83 Hester Street,Has Subsidies
1620119,1003097501,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,4514848,,26,2003,1,48 Orchard Street,Has Subsidies
1620120,1003097502,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,1792801,,7,1920,1,60 Orchard Street,Has Subsidies
1620153,1003107503,36061001600,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,3715201,,27,1940,1,55 Hester Street,Has Subsidies
1620170,1003230001,36061001002,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,118693800,NYC HOUSING AUTHORITY,2391,1962,21,288 Delancey Street,Has Subsidies
1620187,1003330001,36061002201,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,25593750,MASARYK TOWERS CORP,801,1966,4,87 Delancey Street,Has Subsidies
1620191,1003360005,36061001200,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,7086600,UJC ORENSTEIN PRESERV,128,1982,1,15 Bialystoker Place,Has Subsidies
1620191,1003360005,36061001200,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,7086600,UJC ORENSTEIN PRESERV,128,1982,1,15 Bialystoker Place,Has Subsidies
1620191,1003360005,36061001200,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,7086600,UJC ORENSTEIN PRESERV,128,1982,1,15 Bialystoker Place,Has Subsidies
1620199,1003380001,36061002201,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,31451400,NYC HOUSING AUTHORITY,711,1962,3,60 Pitt Street,Has Subsidies
1620201,1003410001,36061001200,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,12094650,SOUTH EAST G S G HDF,200,1976,1,460 Grand Street,Has Subsidies
1620201,1003410001,36061001200,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,12094650,SOUTH EAST G S G HDF,200,1976,1,460 Grand Street,Has Subsidies
1620201,1003410001,36061001200,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,12094650,SOUTH EAST G S G HDF,200,1976,1,460 Grand Street,Has Subsidies
1620204,1003410058,36061001402,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,1,10397700,SOUTHEAST GRND ST ETA,400,1972,2,410 Grand Street,Has Subsidies
1620204,1003410058,36061001402,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,1,10397700,SOUTHEAST GRND ST ETA,400,1972,2,410 Grand Street,Has Subsidies
1620204,1003410058,36061001402,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,1,10397700,SOUTHEAST GRND ST ETA,400,1972,2,410 Grand Street,Has Subsidies
1620205,1003410070,36061001200,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,10155600,GRAND ST GUILD EAST H,200,1972,4,131 Broome Street,Has Subsidies
1620205,1003410070,36061001200,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,10155600,GRAND ST GUILD EAST H,200,1972,4,131 Broome Street,Has Subsidies
1620211,1003430043,36061001200,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,9973350,"80-92 RIDGE ST HDFC,I",,1991,1,80 Ridge Street,Has Subsidies
1620222,1003437501,36061001200,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,6165014,,46,1930,1,78 Ridge Street,Has Subsidies
1620225,1003440013,36061002201,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,2868750,193-195 STANTON LLC,61,1932,1,193 Stanton Street,Has Subsidies
1620238,1003440065,36061002201,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,830700,PITT STREET HOUSING D,36,1920,1,93 Pitt Street,Has Subsidies
1620240,1003440067,36061002201,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,516150,"ASIAN AMERICAN HDFC,",12,1920,1,89 Pitt Street,Has Subsidies
1620253,1003440149,36061002201,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,344880,ASIAN AMERICAN HOUSIN,5,1910,1,173 Stanton Street,Has Subsidies
1620255,1003440151,36061002201,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,323804,ASIAN AMERICAN HOUSIN,5,1910,1,177 Stanton Street,Has Subsidies
1620266,1003440173,36061002201,Lower East Side/Chinatown,City Council District 1,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,1400850,HOUSING DEVELOPMENT F,19,1925,1,72 Clinton Street,Has Subsidies
1620271,1003450009,36061002201,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,418958,LESPMHA HOUSING DEVEL,10,1920,1,168 Attorney Street,Has Subsidies
1620276,1003450014,36061002201,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,267300,EL CARIBE LIMITED PAR,17,1920,1,325 East Houston Street,Has Subsidies
1620276,1003450014,36061002201,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,267300,EL CARIBE LIMITED PAR,17,1920,1,325 East Houston Street,Has Subsidies
1620276,1003450014,36061002201,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,267300,EL CARIBE LIMITED PAR,17,1920,1,325 East Houston Street,Has Subsidies
1620277,1003450017,36061002201,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,5194800,EAST HOUSTON DEVELOPM,78,2014,1,331 East Houston Street,Has Subsidies
1620277,1003450017,36061002201,Lower East Side/Chinatown,City Council District 2,MN 03 - Lower East Side/Chinatown,Manhattan,New York City,0,0,5194800,EAST HOUSTON DEVELOPM,78,2014,1,331 East Houston Street,Has Subsidies
