"","ALXN","AMGN","ANIK","ARWR","BIIB","CASC","CBM","CELG","GILD","IMGN","INCY","NKTR","PGNX","REGN","RGEN","SPPI","SRPT","TECH","VRTX"
"2009-10-19",22.995001,51.953289,6.22,5.3,49.389999,27.780001,7.11,28.280001,21.81155,8.02,6.19,9.55,5.01,18.709999,5.13,4.48928,10.68,57.477009,34.830002
"2009-10-20",22.4,50.142166,6.13,5.7,48.060001,26.16,6.92,27.855,21.490034,7.62,5.86,9.4,5,18.18,4.98,4.370881,10.26,56.460407,33.23
"2009-10-21",22.065001,51.228828,6.11,5.3,46.43,25.68,6.92,27.290001,21.121933,7.68,5.79,9.29,4.74,18.02,5.01,4.370881,10.26,56.345497,32.900002
"2009-10-22",23.905001,49.029617,6.15,5.5,47.23,26.040001,6.91,27.955,20.781778,7.9,5.93,9.45,4.65,18.139999,4.99,4.311681,10.26,56.027252,32.91
"2009-10-23",23.985001,48.443165,6.28,5.4,43.810001,24.540001,6.78,27.105,20.422993,7.71,5.63,9.07,4.46,17.59,5.01,4.17355,10.26,56.195221,32.5
"2009-10-26",23.995001,46.856274,6.11,5.6,44.130001,23.940001,6.49,26.309999,20.236605,7.68,5.45,8.57,4.34,17.49,5.07,4.124217,9.78,56.080292,32.110001
"2009-10-27",24.030001,46.925274,6.31,5.32,44.549999,23.280001,6.36,25.895,20.092163,7.6,5.78,8.39,4.48,17.200001,5.03,4.065018,9.6,55.797417,33.369999
"2009-10-28",22.57,46.32156,7.27,5.45,43.529999,21.120001,5.89,25.225,19.840544,7.41,5.62,8.07,4.46,16.540001,4.88,4.045285,8.52,55.311226,33.099998
"2009-10-29",22.450001,46.821774,7.79,5.3,43.080002,21.18,6.26,25.635,20.008287,7.55,5.99,8.46,4.51,16.24,4.96,4.163683,9.06,55.717865,33.849998
"2009-10-30",22.205,46.243938,7.32,5.2,42.130001,21.18,6,25.525,19.826565,6.69,5.89,8.12,4.19,15.7,4.88,4.094617,8.82,55.258183,33.560001
"2009-11-02",21.77,45.21764,7.51,5.4,42.59,20.52,6.18,25.105,19.882481,6.82,6.28,8.19,3.95,15.39,4.94,4.213016,8.7,55.594112,36.150002
"2009-11-03",22.245001,45.312515,7.36,5.8,43.25,22.5,6.22,25.35,20.40901,6.81,6.7,8.45,3.95,15.96,4.99,4.597811,9.42,55.841618,36.91
"2009-11-04",21.825001,44.950287,7.2,6,42.799999,21.84,6.13,25.445,20.441629,6.72,6.36,8.2,3.81,15.05,4.77,4.479413,8.64,55.930023,36.889999
"2009-11-05",22.594999,46.614799,7.28,5.7,44.389999,24.48,6.73,25.915001,21.201143,7.39,6.85,8.31,3.88,15.48,4.86,4.627411,8.94,57.190475,38.740002
"2009-11-06",22.514999,47.166756,7.5,5.85,45.759998,27,6.27,26.525,21.555271,7.99,7.25,8.88,3.85,15.71,4.89,4.607678,8.64,57.075073,39.220001
"2009-11-09",22.23,47.356487,8.29,5.7,45.41,30.120001,6.44,27.07,21.704378,7.94,7.35,8.91,3.79,15.68,4.92,4.726077,9.18,57.527767,39.990002
"2009-11-10",22.275,46.657913,7.96,6.2,45.509998,31.92,6.2,26.825001,21.81155,7.9,7.61,8.71,3.61,15.8,4.92,4.933274,8.64,58.539669,40.689999
"2009-11-11",22.1,47.24437,8.06,6.8,46.43,30,6.25,26.93,21.965313,7.98,7.88,8.62,3.55,18.950001,4.85,5.061539,8.34,59.267532,41.099998
"2009-11-12",21.77,47.623856,7.96,6.9,46.5,27.299999,6.16,26.865,21.844168,7.88,7.72,8.59,3.55,18.99,4.72,4.824742,8.82,59.409569,40.84
"2009-11-13",21.950001,47.787716,8.31,6.9,46.720001,26.16,6.15,26.74,21.923376,8.28,7.68,8.6,3.77,18.57,4.78,4.706344,8.82,59.640347,40.580002
"2009-11-16",22.68,48.417286,8.08,7,46.529999,29.280001,6.25,27.004999,22.100443,8.68,8.07,9.16,4.17,19.719999,4.94,4.765543,9.66,59.782375,40.5
"2009-11-17",22.684999,48.538025,8.02,6.6,46.049999,28.92,6.24,27.625,22.128403,8.58,8.18,9.35,4.14,19.93,4.9,4.913541,9.54,60.190685,40.540001
"2009-11-18",22.605,48.417286,8.05,6.9,46.16,28.74,6.17,27.635,21.797571,8.4,8.1,9.24,4.03,19.379999,4.87,4.903674,9.18,60.252811,39.509998
"2009-11-19",22.08,48.348301,8.11,6.6,45.849998,27.959999,5.85,27.275,21.676422,8.04,7.72,8.73,3.99,18.67,4.72,4.71621,9.3,59.809021,38.919998
"2009-11-20",21.85,47.761841,8.03,6.5,46.380001,28.200001,5.86,27.455,21.615845,8.35,7.55,8.64,4.07,18.459999,4.76,4.676744,8.76,59.578213,38.540001
"2009-11-23",21.855,48.512146,8.15,6.8,46.790001,27.66,5.99,27.825001,21.904741,8.6,7.54,8.76,4.1,18.58,4.8,4.647144,8.94,59.942131,39.360001
"2009-11-24",22.355,48.986496,8.12,6.3,47.380001,28.68,5.81,27.684999,21.881441,8.38,7.72,8.7,4.1,18.66,4.78,4.627411,8.94,59.871124,39.060001
"2009-11-25",22.57,49.227993,8.03,6.5,47.450001,28.26,5.64,27.875,21.890759,8.33,8.46,8.92,4.07,18.34,4.72,4.607678,8.88,60.270561,39.380001
"2009-11-27",22.309999,48.727772,8.07,6.35,46.919998,27.6,5.7,27.485001,21.695061,8.15,8.39,8.61,3.93,18.09,4.65,4.370881,8.76,60.181816,39
"2009-11-30",22.690001,48.598404,8.01,6,46.939999,26.82,5.29,27.725,21.485378,7.88,8.33,8.71,3.87,18.35,4.7,4.341281,8.52,60.252811,38.82
"2009-12-01",23.049999,49.227993,8.11,6,47.84,27.299999,5.29,28.15,21.620506,8.06,8.4,9.34,4.04,18.940001,4.74,4.893808,8.64,60.270561,39.860001
"2009-12-02",23.155001,49.590206,8.13,6.18,47.740002,27.6,5.33,28.66,21.685738,8.36,8.34,9.72,4.06,19.290001,4.64,4.844475,9.66,61.264717,39.490002
"2009-12-03",22.825001,48.770893,8.9,6.3,47.380001,28.26,5.22,28.264999,21.555271,8.26,8.07,9.61,4,19,4.63,4.74581,9.72,60.741032,40.220001
"2009-12-04",22.475,49.029617,8.99,6.3,48.18,29.1,5.48,27.985001,21.709038,8.46,8.29,9.62,4.12,19.32,4.7,4.805009,9.96,61.06057,39.630001
"2009-12-07",22.65,48.710526,8.6,6.1,48.299999,29.1,5.19,27.764999,21.723019,8.33,7.93,9.84,4.25,19.23,4.7,4.805009,9.9,61.07832,39.189999
"2009-12-08",22.735001,48.236179,9,6.1,48.060001,28.379999,5.34,27.16,21.490034,8.17,8.21,9.63,4.1,18.93,4.67,4.676744,9.18,60.625633,39.82
"2009-12-09",22.799999,48.365547,9.05,5.85,48.169998,29.219999,5.61,26.865,21.43412,8.89,8.18,9.58,4.21,18.99,3.91,4.68661,9.18,60.208427,40.18
"2009-12-10",22.99,48.469048,8.83,5.3,48.259998,33.360001,5.17,26.695,21.56925,8.83,7.99,9.45,4.13,18.75,3.82,4.607678,9.06,60.279469,40.290001
"2009-12-11",23.385,48.563908,8.8,5.09,48.650002,31.860001,5.35,26.379999,21.629824,8.77,8.02,9.2,4.13,18.959999,3.77,4.637278,9.12,60.687756,39.900002
"2009-12-14",23.33,49.038246,8.8,5.1,48.869999,31.26,5.5,26.940001,21.881441,8.57,8.09,9.04,4.08,19.549999,3.74,4.627411,9.24,60.847523,40.599998
"2009-12-15",23.584999,48.08094,8.51,5.1,49.43,31.200001,5.37,26.434999,21.11261,8.32,8.06,9.08,4.12,20.219999,3.75,4.548479,9.06,61.00732,41.560001
"2009-12-16",23.51,47.494473,8.32,5.3,50.25,31.32,5.55,25.889999,20.143415,8.3,7.96,8.89,4.06,20.780001,3.76,4.597811,9,60.536865,42.509998
"2009-12-17",23.51,47.071892,8.28,5.28,49.450001,31.26,5.36,25.309999,20.129436,7.99,8.1,8.66,4.11,20.65,3.76,4.509013,8.76,60.190685,41.130001
"2009-12-18",23.875,48.124065,8.2,5.1,50.07,31.08,5.43,27.975,19.957031,7.94,8.49,8.75,4.18,21.41,3.79,4.43008,8.7,60.084175,42.34
"2009-12-21",23.905001,48.926132,8.42,5.18,51.09,30.42,5.57,28.045,20.110802,8.18,8.73,8.7,4.33,21.950001,3.75,4.568212,8.94,60.93631,42.150002
"2009-12-22",24.280001,49.348724,8.49,5.1,52.32,30.360001,5.58,28.145,20.148071,8.1,9.05,8.99,4.51,22.52,3.76,4.499146,9.66,61.371246,42.900002
"2009-12-23",24.139999,49.460842,8.49,5.3,52.16,29.58,5.67,28.4,20.040901,8.03,9.22,9.01,4.46,22.969999,3.79,4.469546,9.84,61.0872,42.650002
"2009-12-24",24.235001,49.52121,8.56,5.3,52.240002,30.059999,5.69,28.190001,20.036249,8,9.27,9.06,4.52,23.200001,3.82,4.420214,9.66,61.699677,43.040001
"2009-12-28",24.219999,49.728199,8.38,5.3,53.27,30.18,5.53,28.370001,20.157394,8,9.4,9.06,4.48,24.4,3.87,4.410347,9.18,61.744057,43.220001
"2009-12-29",24.139999,49.607456,8.64,5.12,53.400002,29.4,5.7,28.059999,20.255249,7.93,9.28,8.97,4.41,24.43,3.91,4.390614,9.06,61.823933,43.349998
"2009-12-30",24.325001,49.624706,8.49,5.1,53.700001,30.42,5.69,28.209999,20.40901,7.92,9.29,9.15,4.51,24.74,4.08,4.400481,8.82,61.690777,43.549999
"2009-12-31",24.41,48.788132,7.63,5.3,53.5,32.34,5.58,27.84,20.162054,7.86,9.11,9.32,4.44,24.18,4.11,4.380747,8.76,60.856403,42.849998
"2010-01-04",24.125,49.779945,7.56,5.4,53.639999,33.419998,5.83,27.870001,20.176035,8.01,9.5,9.68,4.45,24.629999,4.04,4.509013,9.48,60.962925,44.240002
"2010-01-05",23.780001,49.348724,7.9,5.12,53.380001,34.619999,5.79,27.545,20.157394,7.87,10.27,9.66,4.36,25.1,3.96,4.587945,9.3,60.439224,42.779999
"2010-01-06",23.84,48.977871,7.65,5.3,53.43,34.919998,5.72,28.195,20.856331,7.84,11,9.53,4.27,24.719999,3.83,4.617544,9,60.279469,42.029999
"2010-01-07",23.93,48.529404,7.66,5.31,52.990002,33.720001,5.73,27.945,20.907585,7.83,10.82,9.57,4.31,24.57,3.85,4.587945,9.12,60.421471,41.5
"2010-01-08",23.975,48.960621,7.37,5.15,54.080002,35.099998,5.68,28.635,20.753819,7.83,10.94,9.39,4.29,24.370001,3.79,4.597811,9.3,60.306072,40.669998
"2010-01-11",23.83,49.176235,6.94,6,53.900002,35.040001,5.75,28.635,20.916906,7.82,11.09,9.5,4.25,24.84,3.83,4.548479,9.3,59.91552,41.830002
"2010-01-12",23.5,48.322422,7.09,5.6,53.25,33.060001,5.74,28.495001,20.944866,7.72,10.36,9.7,4.4,24.51,3.71,5.091139,9,59.826759,41.790001
"2010-01-13",23.57,48.753647,7.36,5.7,54.080002,33.240002,5.88,28.84,21.205799,7.73,10.33,11.01,4.45,24.65,3.65,4.943141,9.42,60.536865,42.720001
"2010-01-14",23.834999,48.434536,7.02,6,54.360001,33,5.97,29.065001,21.182505,8.01,10.16,11.82,4.75,24.620001,3.65,4.943141,9.48,60.581245,41.299999
"2010-01-15",23.705,48.512146,7.1,5.85,54.18,31.98,5.83,28.76,21.210461,7.85,9.86,11.97,4.7,23.879999,3.55,4.933274,9.54,59.52496,40.209999
"2010-01-19",23.815001,49.633327,7.25,6,55.23,32.279999,6.01,29.370001,21.564592,7.85,10.02,12.02,4.74,25.98,3.61,5.130605,9.9,59.91552,41.68
"2010-01-20",23.465,49.331482,7.14,6.3,54.720001,32.16,5.96,29.01,21.45742,7.62,9.81,12.04,4.7,25.57,3.54,5.110872,10.74,59.320797,40.740002
"2010-01-21",23.415001,48.839882,6.69,6.1,53.209999,31.559999,5.85,28.895,21.331612,7.53,9.41,12.19,4.7,26.139999,3.59,4.943141,10.02,58.255623,39.849998
"2010-01-22",23.1,48.814007,6.53,6.6,53.060001,30.780001,5.74,29.285,21.471403,7.41,9.47,11.85,4.57,25.969999,3.61,4.74581,9.66,58.078106,40.139999
"2010-01-25",23.094999,48.04644,6.54,6.8,52.669998,29.58,5.76,29.155001,21.298992,7.14,9.79,11.8,4.55,26.15,3.62,4.578078,9.3,57.643173,39.52
"2010-01-26",22.75,48.796772,6.36,6.41,53,29.639999,5.68,28.93,20.907585,7.03,10.29,11.77,4.59,26.280001,3.41,4.469546,9.24,57.980465,39.02
"2010-01-27",22.870001,49.797192,6.21,5.8,53.580002,30.299999,5.58,29.055,22.384676,7.36,10.06,11.97,4.59,27.030001,3.54,4.518879,9.12,58.255623,39
"2010-01-28",22.9,50.09042,6.49,5.59,53.27,29.76,5.3,28.4,22.13772,7.1,10.37,11.42,4.47,26.389999,3.58,4.341281,8.76,58.45092,38.650002
"2010-01-29",23.184999,50.435394,6.31,5.7,53.740002,29.4,5.38,28.389999,22.491854,6.99,10.68,11.42,4.5,26.66,3.45,4.341281,8.76,58.246765,38.400002
"2010-02-01",23.674999,50.642384,6.21,5.7,53.91,29.040001,5.47,28.48,22.277508,6.86,10.63,11.34,4.49,26.51,3.5,4.449813,8.7,58.743839,39.34
"2010-02-02",24.325001,51.082233,6.4,6,54.939999,30.059999,5.51,28.875,22.626976,6.92,10.93,11.88,4.44,28,3.43,4.449813,8.64,58.308899,40.490002
"2010-02-03",24.559999,50.944225,6.48,6.25,54.599998,30.059999,5.5,29.155001,22.151701,6.97,10.62,11.95,4.4,28.65,3.43,4.45968,8.88,56.799915,40.23
"2010-02-04",24.01,49.61607,6.42,6,53.099998,28.92,5.11,27.915001,21.653126,6.52,10.01,11.28,4.5,25.629999,3.38,4.331415,8.52,55.77026,38.419998
"2010-02-05",23.389999,49.745449,6.4,6,53.529999,29.58,5.19,27.58,21.611189,6.48,10.19,11.32,4.44,25.73,3.5,4.331415,8.52,54.571938,37.610001
"2010-02-08",22.985001,49.555721,6.4,6,52.84,28.799999,4.92,27.385,21.476055,6.35,9.96,11.4,4.47,25.77,3.35,4.301815,8.94,54.314518,37.419998
"2010-02-09",23.455,49.340107,6.49,6.2,54.09,28.379999,5.27,27.75,21.573908,6.42,10.28,11.71,4.51,26.26,3.4,4.301815,8.7,54.323406,37.900002
"2010-02-10",23.74,49.021,6.46,6.2,54.389999,29.040001,5.27,28.309999,21.420139,6.61,10.45,11.69,4.58,26.57,3.39,4.341281,8.1,53.922264,37.5
"2010-02-11",23.184999,48.727772,6.65,5.8,55.689999,30.66,4.35,28.584999,21.788252,6.58,10.66,11.78,4.69,27.76,3.5,4.439947,8.34,53.940083,38.099998
"2010-02-12",23.334999,48.710526,6.49,5.8,55.209999,30.84,4.31,28.445,21.904741,6.75,11.09,11.92,4.73,29.27,3.5,4.380747,8.76,55.081108,38.380001
"2010-02-16",23.959999,49.150368,6.52,5.9,55.119999,31.139999,4.18,28.965,21.839502,6.87,11.2,12.12,4.87,28.74,3.65,4.676744,8.76,54.822609,38.68
"2010-02-17",24.360001,49.331482,6.48,5.8,56.23,29.82,4.14,29.540001,22.668915,7,11.06,12.6,4.76,30.459999,3.52,4.805009,8.88,55.3218,39.779999
"2010-02-18",24.754999,49.391834,6.67,5.95,55.98,29.700001,4.16,29.945,23.041679,6.9,10.72,12.87,4.89,26.66,3.49,4.824742,8.64,55.696194,40.25
"2010-02-19",24.875,49.486713,6.57,5.9,56.610001,29.76,4.11,30.02,22.757446,6.8,10.86,12.84,4.78,26.290001,3.4,4.74581,8.64,56.213238,40.700001
"2010-02-22",24.985001,49.245232,6.65,6,55.669998,29.52,4.14,29.84,22.310129,6.6,10.71,12.93,4.65,25.530001,3.39,4.735943,8.52,56.034939,39.919998
"2010-02-23",24.360001,48.624271,6.16,5.8,55.25,29.16,4.13,29.57,22.063168,6.7,10.54,12.52,4.68,24.65,3.39,4.755676,8.64,56.231056,39.419998
"2010-02-24",24.584999,48.93475,6.22,5.7,55.290001,28.860001,4.03,29.745001,22.161018,6.52,10.51,12.67,4.63,24.85,3.37,4.578078,8.7,56.792652,40.360001
"2010-02-25",24.469999,48.512146,6.29,5.5,54.889999,28.74,3.68,29.645,22.091125,6.69,10.58,12.59,4.52,24.34,3.35,4.578078,8.58,56.614365,40.139999
"2010-02-26",24.76,48.822639,6.26,5.3,55.009998,28.799999,3.77,29.76,22.184319,6.61,10.66,12.39,4.35,24.459999,3.37,4.509013,8.64,56.979847,40.540001
"2010-03-01",25.535,49.072742,6.45,5.1,56.779999,29.52,3.96,30.65,22.13772,6.68,11.5,12.77,4.54,25.370001,3.58,4.637278,9,57.719738,41.43
"2010-03-02",25.885,49.046867,6.3,5.4,57.310001,29.879999,3.93,30.745001,22.151701,6.96,11.44,12.53,4.78,25.209999,3.65,4.71621,8.58,58.450695,41.84
"2010-03-03",25.965,49.072742,6.25,5.3,56.790001,29.639999,3.94,30.610001,22.16568,7.03,11.43,14.32,4.74,24.98,3.73,4.844475,8.58,58.379395,41.98
"2010-03-04",26.235001,48.960621,6.36,5.2,56.66,29.58,4.03,30.495001,21.92804,7,11.34,14.58,4.6,24.809999,3.72,4.68661,7.74,58.343723,41.599998
"2010-03-05",26.865,49.365978,6.53,5.3,57.209999,29.700001,4.24,30.955,22.184319,7.1,11.6,14.94,4.65,25.51,3.74,4.795143,8.16,58.557652,41.52
"2010-03-08",26.84,49.685062,6.55,5.25,57.669998,30.299999,4.21,30.795,21.904741,7.37,11.99,14.89,4.69,25.469999,3.74,4.992473,8.04,58.040642,41.400002
"2010-03-09",26.74,49.814449,6.85,5.2,57.84,29.82,4.25,30.879999,22.105101,7.46,12.59,15.29,4.71,25.65,3.77,5.022073,7.8,57.969334,42.080002
"2010-03-10",26.879999,49.831684,6.53,5.2,58.709999,29.879999,4.4,30.955,22.030552,7.51,12.42,15.36,4.91,25.780001,3.77,5.03194,7.92,58.049553,43.02
"2010-03-11",26.775,49.581581,6.46,5.4,58.779999,29.879999,4.39,30.65,21.946676,7.59,13.07,15.46,4.91,25.5,3.78,5.03194,7.92,58.459595,43
"2010-03-12",26.42,49.529842,6.64,5.4,58.759998,29.34,4.23,30.684999,22.095781,7.42,13,15.39,5.32,24.690001,3.72,4.992473,7.86,58.281322,43.459999
"2010-03-15",26.424999,49.064114,6.56,5.4,58.900002,28.860001,4.14,30.975,22.142378,7.34,12.98,15.4,5.29,24.780001,3.64,5.051672,7.26,58.628979,43.240002
"2010-03-16",26.915001,49.52121,6.45,5.6,59.73,29.16,4.24,31.41,22.11908,7.39,12.99,15.37,5.36,24.76,3.74,5.347669,7.8,58.718128,43.709999
"2010-03-17",26.73,49.529842,6.48,5.5,59.360001,28.860001,4.35,32.355,21.983955,7.52,13.38,15.22,5.38,24.58,3.71,5.120739,7.56,58.744865,42.400002
"2010-03-18",26.625,50.28878,6.55,5.4,59.200001,28.74,4.32,32.509998,22.095781,7.93,13.11,15.29,5.29,24.690001,3.71,5.209538,7.74,58.807266,41.700001
"2010-03-19",27.129999,51.746304,6.79,5.4,59.630001,28.379999,4.25,32.16,22.305464,7.79,12.66,14.84,5.36,23.77,3.75,5.081273,7.74,58.450695,42.720001
"2010-03-22",27.004999,51.823925,6.84,10.4,59.82,28.68,4.3,32.200001,22.435934,7.93,13.19,15.19,5.29,24.360001,3.74,4.834609,7.74,59.021206,42.48
"2010-03-23",27.299999,51.79805,6.73,11.4,59.84,20.940001,4.25,32.205002,22.25421,8.12,14.15,15.5,5.38,25.719999,3.79,4.864208,7.98,59.663029,42.18
"2010-03-24",26.875,50.944225,6.75,10.2,58.849998,20.52,4.18,31.674999,22.03521,8.11,14.11,15.37,5.27,25.4,3.69,4.814876,8.04,58.923145,41.709999
"2010-03-25",27.695,51.108101,7.1,9.27,58.27,21.059999,4.08,31.35,21.410822,8.09,13.92,15.52,5.26,26.559999,3.62,4.696477,7.44,58.798355,41.549999
"2010-03-26",27.465,51.237461,7.26,8.3,58.150002,20.52,3.88,31.07,21.126589,8,14.07,15.2,5.26,26.23,3.6,4.647144,7.74,58.29023,41.610001
"2010-03-29",27.6,51.668682,7.38,9.5,58.419998,20.58,3.94,31.24,21.378206,8.21,14.06,15.33,5.3,26.799999,3.62,4.578078,7.62,58.227837,41.16
"2010-03-30",27.450001,51.823925,7.14,11.7,57.709999,20.700001,4.07,31.245001,21.252399,8.27,14.01,15.32,5.26,26.940001,3.57,4.627411,7.08,57.844528,40.860001
"2010-03-31",27.184999,51.608315,7.11,11.4,57.389999,20.700001,4.05,30.98,21.187162,8.09,13.93,15.21,5.33,26.49,4.06,4.548479,7.08,56.676758,40.869999
"2010-04-01",27.280001,52.436253,7.12,11.4,57.52,20.459999,4.11,31.040001,21.266373,8.06,14.3,15.55,5.36,26.58,3.71,4.509013,6.9,56.739155,40.849998
"2010-04-05",27.25,52.108524,7.06,10.9,57.529999,20.52,4.2,31.014999,21.35957,8.18,14.6,15.58,5.59,26.9,3.68,4.48928,7.2,56.427151,40.650002
"2010-04-06",27.26,51.996407,7.06,11.1,57.5,22.68,4.16,31.700001,21.205799,8.15,14.54,15.1,5.42,26.639999,3.62,4.449813,7.02,56.338013,40.470001
"2010-04-07",27.290001,52.048153,6.97,12.1,57.27,21.84,4.17,31.620001,21.177847,8.35,14.23,14.63,5.31,26.309999,3.61,4.449813,6.9,56.248882,40.490002
"2010-04-08",27,52.194767,6.97,11.7,56.43,21.360001,4.42,31.559999,21.35025,8.04,14.59,14.58,5.34,26.030001,3.52,4.400481,7.08,55.999283,39.810001
"2010-04-09",27.48,52.522507,7.11,11.3,56.52,21.66,4.37,30.945,21.340931,8.26,14.65,14.96,5.38,25.780001,3.59,4.568212,7.2,55.820995,39.68
"2010-04-12",27.549999,52.065403,7.14,11.8,56,22.139999,4.46,30.195,21.37355,8.37,14.78,14.6,5.26,25.559999,3.54,4.548479,7.38,55.312881,39.259998
"2010-04-13",27.145,52.332767,7.08,11.9,55.07,24,4.32,30.74,21.597208,8.97,14.16,14.68,5.3,25.389999,3.61,4.637278,7.38,55.901211,40.009998
"2010-04-14",27.74,52.729488,7.08,13.4,54.959999,24.120001,4.38,30.145,21.462078,9.24,14.41,14.56,5.52,26.389999,3.64,4.893808,7.32,56.168648,39.990002
"2010-04-15",27.469999,52.298264,7.09,12.6,54.41,23.82,4.52,30.309999,21.11727,9,14.21,14.75,5.62,26.209999,3.92,4.933274,7.38,56.739155,39.66
"2010-04-16",27.434999,52.367268,7.16,13,53.639999,22.799999,4.42,30.440001,21.294334,9.93,13.85,14.28,5.6,26.4,3.66,4.735943,7.32,56.810471,39.990002
"2010-04-19",27.344999,52.669113,7.18,11.9,54.790001,23.700001,4.39,30.334999,21.312973,9.79,13.73,14.11,5.49,25.530001,3.72,4.893808,7.2,57.113564,40.040001
"2010-04-20",28.34,51.901543,7.2,12.9,53.91,23.82,4.42,30.555,21.00078,9.88,13.99,14.47,5.81,25.15,3.76,4.982607,7.44,57.942581,40.5
"2010-04-21",27.924999,50.633759,7.12,13.1,52.720001,23.58,4.36,29.535,18.992496,9.73,13.68,14.47,5.82,24.43,3.75,5.00234,7.32,58.272423,39.349998
"2010-04-22",28.135,50.159405,7.22,12.9,52.029999,21.9,4.34,29.33,18.913282,9.68,13.69,14.5,6.29,24.559999,3.7,4.913541,7.62,58.165447,38.09
"2010-04-23",28.135,50.780365,7.31,13.1,52.59,22.559999,4.3,29.905001,19.416519,9.84,14.13,14.26,6.69,24.77,3.61,4.913541,8.28,58.352642,38.75
"2010-04-26",27.834999,50.392269,7.3,14.1,52.25,22.74,4.26,29.504999,18.899303,9.61,13.96,13.62,6.8,24.84,3.6,4.893808,8.1,58.495277,38.5
"2010-04-27",27.26,49.88343,7.2,15.2,52.099998,22.559999,4.29,29.195,18.81077,9.45,13.26,13.67,6.28,24.43,3.56,4.765543,7.8,57.496876,38.669998
"2010-04-28",27.200001,50.176678,7,14.7,52.119999,22.5,4.3,29.815001,18.955217,9.58,13.23,14.05,6.44,24.620001,3.59,4.74581,7.62,57.773201,38.540001
"2010-04-29",27.424999,50.53027,7.14,15.5,53.310001,23.52,4.59,30.809999,18.824749,9.9,13.68,14.41,6.72,27,3.6,5.081273,7.86,58.78944,39.549999
"2010-04-30",27.440001,49.426338,7.05,15.3,53.290001,24.24,4.39,30.995001,18.503237,9.91,13.44,13.96,6.44,25.530001,3.51,5.101006,7.92,59.056873,38.77
"2010-05-03",27.475,49.667824,7.02,15.2,53.599998,23.700001,4.39,30.945,18.526535,10.46,13.76,15.08,6.72,27.48,3.53,5.150338,7.8,59.190571,38.970001
"2010-05-04",27.209999,49.012375,7.1,13.9,52.299999,22.74,4.25,29.905001,17.953407,10.25,13.07,14.55,6.58,27.84,3.5,4.962874,7.44,57.639511,38.470001
"2010-05-05",27.055,48.814007,6.99,13.3,52.700001,21.719999,4.25,30.120001,18.736219,9.85,13.06,14.51,6.21,26.860001,3.43,4.864208,7.8,56.168648,37.549999
"2010-05-06",26.065001,47.218498,6.91,12.5,50.700001,21,4.25,29.049999,18.256277,8.7,12.14,13.13,5.81,25.42,3.27,4.509013,7.26,55.295059,36.900002
"2010-05-07",25.125,46.968395,6.86,12.9,50.389999,19.860001,4.25,28.745001,17.878851,8.14,11.59,12.95,5.53,23.58,3.15,4.587945,6.9,55.081108,35.900002
"2010-05-10",26.16,47.934319,6.85,13.5,51.130001,21.719999,4.35,29.43,17.883516,8.59,13.1,13.83,5.51,24.65,3.3,4.578078,7.5,56.480644,37.549999
"2010-05-11",26.459999,48.236179,6.74,13.6,51.380001,22.139999,4.4,29.535,18.293554,9.12,13.27,13.16,5.48,25.52,3.28,4.528746,7.68,56.667839,38.110001
"2010-05-12",26.639999,48.814007,6.77,14.8,52.040001,22.620001,4.48,29.945,18.708261,9.4,14.19,13.83,6.14,27.74,3.38,4.637278,7.98,56.846867,38.77
"2010-05-13",26.57,48.193062,6.63,15.1,51.400002,22.5,4.42,29.51,18.391407,9.48,13.89,13.39,5.73,28.41,3.36,4.587945,8.34,56.390362,38.48
"2010-05-14",26.059999,47.166756,6.56,13.6,50.130001,22.379999,4.46,29.709999,17.603939,9.16,13.49,13,5.67,27.370001,3.29,4.479413,8.34,55.459476,37.459999
"2010-05-17",25.715,47.270241,6.54,13.3,50.57,22.74,4.66,29.879999,17.813622,9.33,13.63,12.97,5.54,28.51,3.43,4.439947,8.46,55.853313,37.560001
"2010-05-18",25.225,47.149506,6.34,13.7,50.700001,21.719999,4.79,29,17.836914,9.18,13.34,12.49,5.65,28.02,3.5,4.390614,8.58,54.886616,37.09
"2010-05-19",25.219999,47.658356,6.35,14.2,50.459999,20.700001,4.55,29.145,18.172405,9.26,12.94,12.57,5,28.01,3.36,4.222883,8.46,55.092487,37.419998
"2010-05-20",24.700001,45.657478,6.09,12.8,49.25,20.879999,4.38,27.905001,17.226515,8.71,12,12.2,4.64,27.200001,3.2,4.163683,7.86,54.22427,35.580002
"2010-05-21",24.92,45.226269,6.02,12.7,48.98,20.879999,4.36,28.075001,17.040125,8.61,12.46,11.71,4.42,27.139999,3.21,4.153817,8.04,54.018391,34.119999
"2010-05-24",24.74,45.416008,6.04,12.9,48.27,20.219999,4.31,27.68,16.937616,8.53,12.4,12.01,4.47,27.389999,3.19,4.005818,8.34,53.839382,34.259998
"2010-05-25",24.305,45.321136,5.92,12.5,48.349998,19.92,4.29,26.700001,16.8584,8.41,12.56,11.87,4.41,26.76,3.22,4.025552,8.4,53.55294,33.950001
"2010-05-26",24.690001,43.432392,5.95,12.5,47.360001,19.98,4.25,25.83,16.224699,8.46,12.39,11.81,4.9,27.389999,3.19,3.986085,8.22,54.125797,34.740002
"2010-05-27",25.334999,44.355209,6.17,12.9,48.279999,20.76,4.32,26.709999,16.88636,8.86,13.12,12.31,5.04,27.9,3.5,3.995952,8.58,54.421185,34.439999
