Date,CAT_AC,IBM_AC,MSFT_AC
24-Feb-06,72.16,79.49,26.43
27-Feb-06,72.95,80.02,26.85
28-Feb-06,72.53,79.63,26.67
1-Mar-06,73.83,79.3,26.94
2-Mar-06,73.78,79.34,26.77
3-Mar-06,74.05,79.36,26.73
6-Mar-06,72.67,79.4,26.71
7-Mar-06,72.49,79.68,26.86
8-Mar-06,71.86,80.53,27.04
9-Mar-06,70.87,80.41,26.8
10-Mar-06,70.42,80.95,26.97
13-Mar-06,70.47,81.31,26.91
14-Mar-06,71.4,82.25,27.02
15-Mar-06,73.73,82.75,27.15
16-Mar-06,74.34,82.24,27.06
17-Mar-06,75.66,82.67,27.29
20-Mar-06,75.28,82.95,27.68
21-Mar-06,73.75,83.18,27.53
22-Mar-06,75.64,83.81,26.95
23-Mar-06,75.69,82.57,26.65
24-Mar-06,74.93,82.73,26.81
27-Mar-06,74.82,82.45,26.81
28-Mar-06,74.31,81.81,26.7
29-Mar-06,73.12,82.5,26.82
30-Mar-06,71.86,82.57,27.02
31-Mar-06,71.27,81.85,27
3-Apr-06,72.95,82.43,27.35
4-Apr-06,74.74,82.82,27.43
5-Apr-06,75.23,83.53,27.53
6-Apr-06,75.08,83.18,27.35
7-Apr-06,74.36,81.86,27.04
10-Apr-06,74.89,81.48,27.08
11-Apr-06,76.09,80.55,26.93
12-Apr-06,77.26,80.14,26.99
13-Apr-06,76.36,81.36,26.87
17-Apr-06,75.88,81.02,26.64
18-Apr-06,78.32,82.68,27.01
19-Apr-06,78.38,81.24,26.83
20-Apr-06,77.63,81.4,26.83
21-Apr-06,77.53,81.04,26.95
24-Apr-06,77.04,81.49,26.91
25-Apr-06,74.61,82.04,26.91
26-Apr-06,75.62,82.72,26.9
27-Apr-06,74.73,83.25,27.04
28-Apr-06,75.41,81.72,23.97
1-May-06,75.3,81.61,24.11
2-May-06,77.14,81.8,23.83
3-May-06,77.76,82.07,23
4-May-06,78.47,81.81,23.26
5-May-06,79.63,82.65,23.62
8-May-06,79.55,82.56,23.55
9-May-06,80.79,82.9,23.44
10-May-06,80.62,82.57,23.59
11-May-06,79.27,82.13,23.04
12-May-06,77.47,82.06,23
15-May-06,77.13,82.56,23.07
16-May-06,77,81.83,22.93
17-May-06,75.58,80.95,22.65
18-May-06,74.3,80.34,22.75
19-May-06,72.46,79.96,22.48
22-May-06,72.55,79.7,22.8
23-May-06,73.4,79.51,22.71
24-May-06,73.27,79.46,23.41
25-May-06,73.64,79.82,23.65
26-May-06,74.1,80.43,23.63
30-May-06,71.85,79.84,23.07
31-May-06,72.63,79.58,22.57
1-Jun-06,72.97,80.37,22.74
2-Jun-06,72.49,79.2,22.68
5-Jun-06,69.03,78.75,22.42
6-Jun-06,68.18,79.44,22.05
7-Jun-06,66.45,78.84,21.96
8-Jun-06,66.6,76.72,22.03
9-Jun-06,67.23,77.32,21.84
12-Jun-06,66.03,76.71,21.63
13-Jun-06,66.04,76.62,21.43
14-Jun-06,67.19,77.4,21.8
15-Jun-06,70.54,78.25,21.99
16-Jun-06,70.24,77.64,22.02
19-Jun-06,69.65,77.36,22.47
20-Jun-06,70.68,77.68,22.48
21-Jun-06,72.16,77.99,23
22-Jun-06,71.97,76.88,22.8
23-Jun-06,71.83,76.79,22.42
26-Jun-06,72.17,76.84,22.74
27-Jun-06,71.34,76.33,22.78
28-Jun-06,72.39,76.26,23.08
29-Jun-06,74.08,77.28,23.38
30-Jun-06,74.16,76.51,23.21
3-Jul-06,74.45,77.71,23.61
5-Jul-06,72.81,77.46,23.26
6-Jul-06,73.33,77.78,23.39
7-Jul-06,72.27,76.12,23.21
10-Jul-06,72.95,76.37,23.41
11-Jul-06,73.08,76.17,23.02
12-Jul-06,71,75.18,22.56
13-Jul-06,69.4,73.95,22.18
14-Jul-06,68.89,73.28,22.21
17-Jul-06,68.89,73.41,22.4
18-Jul-06,69.47,73.97,22.66
19-Jul-06,71.12,75.77,23.31
20-Jul-06,69.08,75.18,22.77
21-Jul-06,68.35,74.56,23.78
24-Jul-06,70.52,75.69,23.91
25-Jul-06,70.66,75.59,24.13
26-Jul-06,70.13,75.53,24.28
27-Jul-06,70.72,75.85,23.78
28-Jul-06,71.21,76.65,24.16
31-Jul-06,70.87,77.1,23.97
1-Aug-06,69.71,75.84,23.9
2-Aug-06,70.75,76.02,24.21
3-Aug-06,72.73,76.03,24.12
4-Aug-06,73.1,75.61,24.2
7-Aug-06,73.18,75.22,24.13
8-Aug-06,71.6,75.33,24.25
9-Aug-06,68.52,75.39,24.35
10-Aug-06,68.32,75.74,24.37
11-Aug-06,67.03,75.48,24.34
14-Aug-06,65.96,76.68,24.44
15-Aug-06,67.41,77.08,24.62
16-Aug-06,69.11,79.09,24.7
17-Aug-06,69.36,79.37,24.7
18-Aug-06,68.31,79.9,25.79
21-Aug-06,68.25,79.28,26.12
22-Aug-06,68.5,78.95,25.62
23-Aug-06,67.21,78.67,25.67
24-Aug-06,65.5,79.38,25.74
25-Aug-06,65.99,79.88,25.85
28-Aug-06,66.07,80.32,25.95
29-Aug-06,65.45,81.4,25.84
30-Aug-06,65.06,81.22,25.8
31-Aug-06,66.35,80.97,25.7
1-Sep-06,67.27,81.41,25.84
